accX[mg]	accY[mg]	accZ[mg]
0	-110	802
2	-85	834
15	-70	853
-45	-17	614
-71	12	523
-63	-109	493
-55	-263	618
423	392	1485
1100	584	1572
36	378	381
-78	289	335
-77	171	268
-136	-51	-125
-91	-187	-27
-91	-187	-27
-228	99	274
-223	190	595
-255	-34	946
-135	-337	1450
59	-391	1736
87	-284	1213
162	-78	1075
141	34	1189
69	59	1221
22	-4	1069
-26	-19	973
-32	-8	981
-66	-4	929
-68	10	889
-37	-13	950
-11	4	1027
16	0	1083
21	-2	1069
12	2	1047
-2	-3	1037
-10	0	1024
-17	0	1005
-25	0	985
-16	-1	1000
-11	1	1021
0	0	1037
-2	-1	1039
-4	0	1032
-10	0	1018
-11	2	1014
-12	0	1016
-9	0	1022
-9	0	1022
-7	1	1030
-6	0	1030
-6	0	1024
-10	0	1019
-12	1	1019
-11	0	1019
-8	0	1017
-8	0	1022
-8	0	1021
-10	0	1021
-9	0	1016
-10	0	1016
-7	1	1017
-12	1	1015
-12	0	1012
-7	0	1021
-5	1	1028
-1	-1	1028
-7	0	1022
-7	0	1022
-6	0	1023
-9	1	1021
-9	0	1020
-8	2	1024
-9	1	1026
-7	1	1021
-10	0	1023
-9	1	1023
-8	1	1022
-8	2	1021
-9	1	1023
-7	0	1023
-7	0	1023
-10	0	1021
-8	-3	1019
-10	0	1019
-8	1	1016
-8	0	1019
-8	0	1017
-9	0	1021
-8	-1	1021
-8	-1	1021
-7	-1	1021
-7	0	1022
-8	0	1021
-7	0	1023
-8	0	1022
-11	1	1022
-8	1	1021
-11	0	1022
-7	0	1021
-8	1	1023
-8	0	1023
-7	0	1022
-8	0	1022
-10	0	1020
-8	0	1019
-9	-2	1020
-6	0	1020
-7	1	1022
-6	0	1018
-8	0	1019
-8	0	1019
-9	-2	1020
-7	0	1020
-7	0	1020
-8	1	1020
-8	-1	1021
-10	2	1021
-9	0	1023
-9	0	1021
-8	2	1021
-8	0	1022
-9	0	1023
-9	2	1021
-9	0	1021
-10	1	1022
-9	1	1023
-8	2	1022
-10	1	1021
-9	1	1021
-8	0	1020
-8	0	1022
-9	1	1021
-9	0	1021
-7	1	1019
-9	2	1020
-10	1	1021
-8	0	1019
-9	0	1019
-12	3	1017
-10	-1	1020
-6	1	1022
-7	1	1023
-8	1	1021
-10	1	1019
-7	2	1019
-8	1	1022
-8	1	1022
-8	0	1020
-9	2	1021
-8	1	1022
-7	1	1024
-8	0	1021
-8	0	1021
-10	-1	1021
-8	1	1022
-7	1	1020
-7	1	1021
-8	0	1019
-7	1	1022
-7	0	1022
-9	0	1021
-9	1	1019
-9	0	1020
-7	0	1021
-9	0	1021
-9	0	1021
-10	1	1020
-8	0	1022
-9	0	1022
-9	0	1021
-9	0	1020
-8	0	1021
-8	0	1024
-7	0	1022
-8	0	1022
-9	0	1023
-9	0	1022
-9	0	1021
-5	2	1020
-5	2	1020
-8	0	1021
-7	0	1022
-7	0	1021
-7	0	1020
-5	0	1020
-6	0	1022
-6	1	1020
-8	0	1019
-9	0	1019
-6	0	1021
-7	0	1023
-8	0	1020
-8	0	1021
-8	1	1022
-6	1	1021
-6	0	1021
-9	1	1021
-8	1	1021
-9	0	1020
-9	0	1021
-9	2	1021
-8	1	1021
-10	0	1023
-7	1	1020
-10	1	1021
-10	1	1022
-8	0	1023
-8	0	1021
-8	0	1020
-10	1	1021
-9	2	1021
-8	1	1020
-8	1	1020
-8	1	1021
-9	2	1018
-8	1	1019
-7	0	1019
-8	0	1020
-7	2	1021
-8	0	1019
-7	0	1018
-9	0	1020
-7	0	1021
-7	0	1020
-8	0	1021
-7	0	1022
-9	0	1024
-7	0	1025
-10	0	1021
-10	1	1022
-8	0	1022
-7	2	1023
-6	0	1023
-8	1	1022
-8	0	1023
-7	0	1024
-8	0	1021
-7	-1	1019
-6	-1	1020
-9	0	1021
-6	0	1021
-9	0	1020
-8	0	1019
-10	0	1021
-7	0	1020
-7	0	1020
-8	0	1020
-8	0	1019
-9	0	1020
-6	1	1020
-8	0	1020
-7	0	1020
-9	0	1022
-9	-1	1022
-9	0	1022
-8	0	1022
-8	0	1021
-8	0	1022
-8	0	1022
-8	0	1021
-10	1	1021
-10	0	1023
-8	0	1022
-8	-2	1021
-8	0	1021
-8	0	1023
-7	1	1024
-7	0	1020
-7	0	1020
-10	0	1021
-8	0	1019
-8	0	1021
-9	2	1021
-8	0	1022
-7	0	1021
-7	1	1022
-9	1	1022
-10	2	1021
-10	2	1021
-9	1	1022
-9	0	1022
-8	2	1022
-7	0	1021
-8	0	1021
-9	0	1022
-7	0	1022
-8	0	1021
-7	0	1021
-8	1	1021
-10	2	1019
-8	0	1020
-8	1	1021
-5	0	1023
-7	0	1021
-7	2	1022
-9	2	1021
-8	1	1020
-8	0	1021
-8	0	1022
-8	1	1021
-7	0	1020
-9	0	1020
-8	1	1021
-7	0	1021
-8	1	1021
-8	1	1021
-8	1	1022
-8	0	1022
-7	0	1023
-8	0	1022
-8	1	1021
-9	1	1020
-10	0	1021
-8	1	1021
-7	0	1022
-6	0	1021
-8	0	1019
-7	0	1021
-9	0	1021
-6	1	1022
-8	1	1021
-7	0	1021
-6	0	1019
-7	0	1022
-7	2	1020
-8	1	1021
-7	1	1021
-8	0	1023
-6	1	1020
-7	0	1022
-7	0	1023
-8	0	1020
-9	0	1022
-8	0	1022
-7	0	1021
-8	1	1021
-7	0	1021
-8	-1	1021
-7	0	1022
-9	0	1022
-9	0	1020
-7	3	1021
-8	0	1022
-8	0	1022
-9	0	1021
-8	0	1020
-8	0	1021
-9	1	1021
-10	0	1022
-8	1	1020
-6	0	1019
-9	0	1023
-10	0	1022
-11	1	1021
-8	2	1021
-8	2	1020
-9	0	1021
-8	0	1022
-10	0	1019
-9	1	1022
-9	1	1022
-10	0	1022
-8	0	1021
-7	1	1021
-7	1	1021
-7	0	1021
-6	1	1021
-7	0	1020
-6	0	1021
-6	0	1021
-7	0	1020
-8	0	1020
-9	0	1020
-8	0	1020
-7	-1	1021
-8	0	1020
-8	0	1020
-7	1	1022
-8	0	1022
-9	0	1021
-8	0	1023
-7	0	1021
-8	1	1023
-7	0	1020
-7	0	1022
-8	1	1020
-7	0	1021
-8	0	1021
-7	1	1020
-7	1	1021
-7	0	1019
-7	-1	1020
-8	0	1021
-6	0	1021
-8	0	1020
-7	0	1020
-7	0	1021
-8	0	1023
-9	0	1021
-9	1	1021
-8	0	1021
-7	-1	1021
-5	1	1021
-7	1	1021
-7	0	1020
-9	0	1021
-9	0	1023
-8	0	1022
-7	0	1021
-7	0	1021
-9	3	1021
-7	1	1021
-8	0	1022
-8	1	1022
-7	0	1020
-6	1	1020
-8	0	1020
-8	0	1019
-10	1	1019
-8	0	1019
-8	0	1020
-9	0	1019
-7	0	1018
-7	0	1020
-7	1	1022
-6	2	1018
-7	0	1018
-8	0	1020
-9	0	1019
-8	0	1017
-7	1	1019
-7	0	1019
-6	0	1018
-7	-2	1017
-9	0	1016
-6	0	1015
-8	0	1013
-7	0	1012
-8	0	1011
-9	-1	1011
-9	-1	1011
-8	-1	1010
-8	-1	1010
-6	-2	1011
-9	-4	1013
-9	-2	1015
-10	-2	1018
-9	-4	1020
-9	-2	1025
-9	-2	1030
-10	0	1033
-11	-2	1035
-8	-2	1040
-8	-2	1041
-8	-1	1042
-9	-1	1041
-10	-1	1041
-8	-3	1040
-7	0	1038
-9	-2	1032
-9	-3	1029
-8	-2	1026
-9	-2	1020
-8	-3	1015
-8	-3	1010
-8	0	1006
-9	-2	1004
-9	-2	1001
-9	-2	1001
-11	-1	1000
-10	-1	1004
-9	2	1006
-9	0	1009
-9	1	1012
-8	2	1016
-8	2	1016
-9	2	1017
-9	2	1023
-10	2	1027
-11	3	1029
-11	2	1033
-9	3	1035
-7	4	1038
-7	3	1039
-8	5	1038
-7	5	1037
-9	2	1036
-7	4	1034
-8	3	1032
-8	3	1027
-9	4	1025
-7	2	1022
-9	2	1017
-8	2	1015
-10	1	1015
-9	3	1014
-9	4	1012
-9	3	1012
-8	4	1011
-10	4	1013
-11	3	1015
-12	3	1016
-10	5	1020
-12	4	1020
-12	3	1021
-11	2	1023
-13	2	1026
-10	2	1024
-10	2	1024
-10	1	1026
-9	2	1028
-11	0	1029
-12	1	1027
-12	1	1026
-11	-1	1026
-8	0	1024
-7	0	1024
-9	0	1022
-10	0	1020
-8	-1	1014
-9	-1	1018
-8	0	1021
-7	-2	1016
-7	-3	1016
-5	0	1019
-16	-4	1005
-15	-4	993
-2	-3	1028
2	0	1040
-3	-3	1026
-7	-3	1017
-6	-1	1020
-7	-1	1023
-10	-1	1021
-12	0	1017
-8	-2	1024
-5	0	1030
-7	-1	1030
-8	0	1028
-11	0	1026
-12	-1	1027
-12	-1	1027
-11	0	1020
-11	-2	1023
-10	1	1028
-12	0	1024
-9	-2	1025
-12	1	1023
-11	0	1021
-12	0	1020
-12	0	1019
-11	1	1021
-9	0	1023
-10	1	1020
-10	1	1019
-11	3	1020
-12	1	1018
-11	3	1021
-11	3	1022
-9	3	1022
-8	2	1021
-8	1	1022
-7	3	1021
-8	3	1023
-9	3	1021
-9	2	1021
-8	3	1022
-6	3	1023
-10	2	1023
-9	0	1022
-7	3	1023
-9	4	1022
-9	2	1023
-9	2	1023
-9	2	1023
-8	0	1021
-7	1	1023
-9	1	1022
-11	1	1022
-11	0	1023
-10	0	1023
-11	2	1021
-12	3	1021
-10	0	1021
-11	0	1021
-11	0	1020
-11	1	1019
-10	2	1019
-12	0	1021
-12	0	1019
-12	0	1019
-11	1	1019
-10	0	1021
-8	0	1021
-10	-2	1020
-10	0	1019
-11	1	1022
-9	0	1021
-9	-1	1020
-7	0	1020
-9	-2	1020
-9	-1	1022
-6	-1	1021
-8	-1	1021
-9	0	1022
-8	-1	1024
-8	0	1023
-8	0	1023
-9	0	1022
-9	-1	1022
-8	0	1022
-9	0	1023
-10	0	1023
-9	0	1022
-9	-2	1022
-10	-1	1021
-10	0	1022
-9	0	1021
-10	-1	1020
-11	-1	1021
-9	0	1021
-11	0	1020
-10	0	1020
-9	0	1019
-9	0	1020
-9	0	1019
-10	0	1021
-9	0	1020
-11	0	1022
-9	1	1022
-10	0	1021
-8	0	1021
-9	0	1023
-7	-1	1023
-9	0	1021
-9	-2	1021
-11	2	1021
-9	2	1021
-10	2	1024
-9	1	1023
-9	1	1023
-11	2	1023
-7	0	1023
-10	1	1024
-9	1	1021
-9	1	1021
-11	3	1020
-11	2	1021
-10	2	1022
-14	3	1020
-10	3	1020
-10	2	1022
-11	1	1021
-13	1	1019
-10	1	1019
-10	0	1021
-11	0	1021
-11	1	1020
-10	1	1020
-10	2	1021
-10	0	1020
-10	0	1020
-11	0	1021
-9	1	1022
-9	-1	1022
-8	-1	1023
-8	0	1022
-10	0	1022
-9	-1	1021
-8	0	1022
-8	0	1020
-11	0	1022
-11	-2	1022
-11	-2	1022
-12	-1	1022
-10	0	1022
-9	-1	1021
-9	0	1021
-8	-2	1021
-8	0	1023
-12	-1	1021
-11	-4	1021
-11	-2	1020
-12	0	1021
-12	0	1023
-11	-1	1022
-10	-1	1021
-9	-1	1023
-11	-2	1021
-12	0	1022
-8	-1	1021
-10	-2	1023
-10	-1	1024
-11	0	1022
-9	0	1022
-10	0	1021
-10	-1	1021
-9	0	1022
-10	0	1022
-11	0	1020
-10	1	1018
-8	0	1022
-9	0	1019
-10	0	1020
-10	1	1021
-8	0	1022
-8	0	1022
-9	1	1023
-8	0	1021
-8	1	1020
-9	1	1021
-10	3	1022
-9	1	1020
-9	1	1020
-9	1	1021
-9	1	1023
-10	0	1021
-10	0	1021
-11	2	1021
-10	0	1021
-10	1	1023
-11	2	1022
-11	4	1021
-9	0	1021
-8	1	1022
-10	0	1023
-11	1	1022
-11	1	1022
-11	3	1021
-10	0	1021
-9	0	1022
-10	0	1020
-13	0	1020
-9	0	1023
-12	2	1022
-10	1	1023
-13	1	1019
-10	1	1020
-12	1	1021
-11	0	1019
-10	0	1022
-11	1	1020
-9	0	1018
-10	0	1020
-9	1	1021
-9	1	1021
-9	1	1021
-11	0	1022
-12	1	1021
-9	0	1020
-12	0	1020
-10	0	1019
-10	0	1022
-7	0	1021
-8	0	1020
-9	0	1021
-10	0	1022
-9	0	1021
-8	0	1022
-9	0	1021
-8	1	1022
-9	1	1025
-10	0	1022
-9	0	1020
-10	0	1022
-8	0	1022
-10	1	1021
-9	1	1021
-8	1	1021
-8	1	1022
-8	2	1020
-8	2	1020
-10	1	1020
-10	0	1022
-9	0	1021
-9	0	1022
-10	0	1022
-10	0	1022
-10	1	1021
-10	0	1020
-11	0	1022
-10	1	1023
-11	0	1023
-9	0	1022
-11	0	1020
-10	0	1021
-9	1	1022
-12	0	1022
-11	0	1021
-10	0	1022
-11	0	1021
-12	0	1021
-10	0	1022
-11	0	1020
-18	-1	1028
-13	-2	1033
-11	-5	953
-1	-9	1037
-8	31	1049
-1	-10	1027
-7	-4	1025
-15	6	1006
-13	-6	1015
-10	3	1023
-10	3	1023
-6	-3	1020
-4	1	1036
-9	2	1021
-9	-4	1009
-14	3	1020
-8	0	1025
-5	2	1029
-6	1	1023
-10	-4	1019
-12	0	1018
-10	-3	1019
-9	-2	1025
-9	0	1024
-12	0	1022
-10	0	1022
-10	0	1020
-8	-1	1021
-10	-2	1019
-12	0	1020
-13	0	1021
-11	-1	1022
-9	0	1021
-10	0	1022
-9	0	1022
-10	0	1019
-10	0	1021
-11	0	1021
-9	0	1020
-10	0	1019
-10	0	1021
-11	0	1021
-9	1	1021
-9	1	1021
-10	0	1022
-10	0	1020
-10	-1	1021
-10	1	1023
-8	0	1023
-10	1	1021
-10	0	1022
-9	0	1020
-9	1	1021
-8	2	1021
-9	2	1021
-9	2	1022
-9	1	1021
-10	2	1023
-8	3	1022
-10	1	1021
-10	3	1021
-10	1	1022
-11	3	1021
-10	2	1022
-10	2	1023
-10	1	1022
-10	0	1021
-10	1	1020
-11	3	1019
-11	2	1021
-11	3	1023
-12	0	1022
-10	1	1021
-11	2	1022
-10	4	1022
-11	2	1022
-11	2	1022
-12	1	1020
-11	2	1021
-10	1	1020
-12	0	1022
-11	1	1021
-10	1	1021
-9	1	1021
-10	0	1022
-10	2	1021
-10	0	1021
-9	0	1022
-12	0	1021
-10	2	1019
-9	0	1021
-8	0	1021
-10	0	1021
-8	-1	1022
-8	0	1022
-9	-1	1022
-10	-2	1023
-10	0	1020
-9	-1	1020
-9	-2	1020
-9	0	1022
-10	-2	1021
-7	-2	1020
-8	-1	1021
-8	-2	1021
-11	-2	1020
-10	-3	1021
-8	-2	1021
-9	-1	1020
-9	-1	1022
-9	-1	1021
-11	0	1020
-9	-3	1020
-10	-2	1021
-11	0	1021
-12	-1	1022
-9	-2	1022
-10	-1	1020
-10	0	1020
-11	-1	1022
-8	-1	1021
-8	-1	1022
-10	-1	1022
-9	0	1021
-10	1	1023
-20	1	1004
-12	0	1017
-4	2	1037
-4	1	1033
-10	0	1021
-12	0	1019
-10	0	1020
-12	1	1020
-13	0	1016
-10	2	1022
-7	1	1025
-9	0	1023
-12	1	1022
-11	0	1019
-11	2	1020
-10	2	1019
-10	1	1021
-9	1	1023
-8	0	1022
-8	1	1019
-10	2	1019
-9	2	1021
-9	2	1020
-10	1	1020
-8	2	1020
-7	1	1022
-8	3	1021
-7	2	1020
-9	2	1022
-8	1	1021
-7	1	1023
-9	1	1022
-10	0	1020
-9	1	1023
-10	1	1021
-9	0	1021
-10	1	1022
-11	0	1022
-10	2	1021
-9	1	1023
-11	0	1021
-11	0	1021
-12	0	1019
-12	0	1021
-10	0	1022
-11	0	1021
-10	0	1020
-9	0	1021
-9	0	1021
-10	0	1022
-9	-1	1021
-12	0	1021
-10	-1	1021
-10	0	1022
-7	-1	1022
-9	-2	1021
-10	0	1021
-10	-1	1019
-7	-1	1020
-9	-1	1024
-9	0	1021
-10	0	1022
-10	0	1020
-10	0	1019
-7	0	1021
-9	0	1021
-6	-1	1023
-7	-1	1021
-10	0	1020
-11	0	1021
-9	0	1020
-9	1	1020
-9	0	1021
-10	0	1023
-9	0	1022
-8	1	1019
-9	-1	1021
-9	0	1022
-9	1	1022
-9	2	1021
-9	3	1020
-9	3	1020
-9	0	1021
-11	1	1021
-10	0	1020
-11	1	1020
-10	1	1020
-11	2	1021
-10	2	1022
-12	1	1022
-11	2	1021
-10	3	1021
-9	2	1023
-10	1	1017
-11	0	1019
-10	2	1020
-11	0	1024
-10	1	1021
-10	0	1021
-10	1	1020
-10	1	1021
-10	1	1022
-11	0	1022
-10	1	1022
-11	0	1021
-10	3	1022
-10	0	1022
-11	1	1021
-9	1	1023
-10	0	1022
-9	0	1023
-7	1	1022
-9	0	1021
-10	0	1020
-10	0	1020
-9	0	1022
-10	0	1022
-6	0	1024
-9	0	1021
-11	0	1020
-10	0	1022
-10	0	1020
-9	0	1020
-9	0	1020
-10	1	1021
-10	0	1023
-9	1	1022
-12	0	1021
-9	-1	1021
-9	0	1021
-10	0	1021
-10	0	1019
-8	0	1020
-8	0	1021
-8	0	1021
-9	-1	1021
-10	0	1021
-10	0	1020
-7	0	1021
-9	0	1020
-8	0	1021
-9	1	1021
-9	0	1021
-9	0	1020
-10	0	1020
-9	0	1021
-10	0	1022
-10	0	1022
-8	0	1021
-10	0	1021
-8	0	1019
-8	-1	1022
-9	0	1021
-9	0	1021
-9	1	1020
-10	0	1021
-9	1	1020
-8	0	1022
-9	0	1022
-10	0	1020
-9	0	1021
-9	-1	1022
-11	1	1023
-10	0	1021
-10	0	1021
-11	1	1022
-8	0	1021
-10	0	1021
-11	-1	1021
-9	0	1022
-11	-1	1021
-12	1	1024
-10	0	1019
-8	2	1021
-9	0	1023
-9	0	1022
-10	0	1022
-11	2	1022
-11	0	1021
-11	0	1021
-11	0	1021
-11	0	1021
-9	0	1020
-8	0	1021
-10	0	1020
-9	0	1022
-10	0	1022
-10	0	1021
-11	1	1021
-11	0	1021
-10	1	1020
-9	0	1022
-11	0	1021
-7	0	1021
-9	0	1020
-10	0	1020
-9	0	1021
-10	1	1022
-9	0	1022
-10	0	1021
-10	0	1023
-8	0	1024
-9	0	1022
-10	0	1022
-11	0	1022
-10	2	1022
-10	0	1021
-9	0	1021
-9	0	1021
-9	1	1020
-10	0	1022
-10	0	1021
-9	0	1021
-9	0	1021
-9	0	1021
-9	0	1020
-11	0	1023
-11	-1	1020
-12	0	1021
-10	0	1021
-10	0	1019
-9	0	1022
-11	0	1023
-10	0	1021
-12	1	1020
-9	-1	1021
-9	0	1021
-10	0	1020
-10	0	1020
-11	0	1021
-11	0	1022
-10	-2	1021
-9	0	1020
-9	1	1022
-10	-1	1021
-8	0	1020
-9	0	1021
-10	0	1021
-11	0	1020
-9	0	1020
-10	0	1021
-11	0	1023
-8	0	1021
-9	0	1022
-10	0	1021
-9	0	1021
-9	0	1021
-11	0	1021
-10	1	1022
-7	3	1021
-11	0	1020
-10	0	1021
-10	0	1021
-9	0	1021
-10	0	1020
-9	0	1019
-10	1	1021
-9	0	1021
-9	0	1021
-11	0	1020
-9	0	1023
-9	1	1021
-10	1	1022
-10	1	1020
-8	1	1019
-10	0	1021
-10	0	1022
-10	0	1021
-9	0	1020
-10	1	1023
-12	0	1022
-11	0	1020
-8	1	1021
-9	0	1020
-11	0	1021
-11	-1	1022
-11	0	1020
-10	0	1022
-11	0	1022
-11	0	1022
-9	0	1021
-9	1	1022
-11	0	1020
-10	0	1019
-10	0	1021
-10	0	1020
-10	0	1019
-10	0	1021
-11	0	1020
-9	0	1020
-10	0	1021
-8	0	1020
-10	1	1020
-11	0	1019
-9	0	1021
-12	0	1021
-9	0	1020
-10	0	1022
-9	0	1021
-10	0	1021
-10	-1	1020
-9	0	1021
-10	0	1022
-10	0	1020
-10	-2	1020
-10	-1	1020
-8	0	1022
-9	-1	1020
-9	-1	1019
-11	0	1020
-9	0	1022
-10	0	1021
-10	0	1021
-9	0	1020
-10	-2	1021
-11	0	1023
-9	0	1021
-10	0	1021
-8	1	1020
-9	0	1021
-9	0	1021
-8	0	1020
-9	0	1019
-10	0	1020
-10	0	1021
-9	0	1021
-8	2	1021
-10	0	1021
-10	0	1022
-9	1	1021
-10	0	1022
-10	0	1021
-10	0	1021
-9	0	1021
-10	0	1020
-9	0	1022
-11	1	1020
-11	1	1021
-12	2	1022
-9	1	1021
-10	1	1020
-11	0	1020
-10	0	1020
-10	0	1022
-11	0	1021
-11	0	1021
-10	2	1016
-10	2	1016
-8	0	1016
-9	1	1024
-10	-1	1023
-11	0	1022
-10	1	1020
-9	1	1022
-8	2	1027
-6	0	1025
-7	2	1024
-10	2	1021
-10	2	1019
-10	0	1024
-7	1	1022
-8	0	1025
-9	1	1025
-9	1	1022
-11	0	1019
-9	0	1016
-9	2	1018
-11	1	1021
-9	2	1021
-8	0	1019
-14	0	1022
-5	1	1009
-15	-3	1028
-5	4	1011
-10	-7	1030
-7	8	1017
-8	-4	1027
-11	2	1014
-11	2	1014
-11	1	1024
-12	-3	1019
-9	1	1018
-10	-1	1029
-9	-1	1016
-10	1	1030
-11	-2	1015
-11	1	1025
-9	0	1020
-11	0	1021
-10	-1	1024
-10	0	1021
-11	0	1023
-12	1	1018
-10	-1	1022
-10	0	1021
-11	1	1021
-10	0	1021
-9	1	1020
-9	0	1023
-10	1	1019
-9	-1	1021
-11	0	1021
-11	0	1023
-11	1	1021
-11	0	1022
-10	0	1022
-8	1	1021
-9	1	1023
-10	1	1021
-11	1	1020
-10	0	1021
-10	0	1021
-10	0	1020
-10	1	1021
-11	1	1020
-9	1	1022
-10	0	1021
-9	0	1022
-10	1	1021
-10	0	1021
-11	0	1022
-11	1	1022
-12	0	1022
-10	0	1020
-9	0	1021
-8	1	1022
-10	0	1021
-11	0	1021
-8	0	1024
-10	3	1019
-11	-2	1023
-9	0	1018
-11	-1	1022
-11	1	1022
-9	-1	1019
-10	-1	1022
-9	2	1019
